grade,semester,category,version,executor,chapter,section,name,content
四年级,上册,5,北京版,段斌,5,0,除数是整十数的笔算除法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c26bff6a1f1c4682a9facf4662f4940b/72b28c03f2a41bf6e8d5486a3ea04adb.1280.720.false/72b28c03f2a41bf6e8d5486a3ea04adb.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,0,除数是两位数的笔算除法(第一课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b2294e30c1a34baaac6e9dcc01a8d93c/c150d2931f0c5f6345520a757d58e683.1280.720.false/c150d2931f0c5f6345520a757d58e683.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,0,除数是两位数的笔算除法(第二课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bcb1a4e0ea9e4a5f9e311f077b6230e6/b666bc24d76a488774a30f2b36201ed5.1280.720.false/b666bc24d76a488774a30f2b36201ed5.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,0,除数是两位数的笔算除法(第三课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ebc771009d6442d087c73dccf80893b5/09f240edeea402f9873de7e90d9ca7f5.1280.720.false/09f240edeea402f9873de7e90d9ca7f5.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,0,除数是两位数的笔算除法(第四课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b3b2f3e080c7405fb4d7238e1eba372d/63cec3dd250895f6d3008735b2878487.1280.720.false/63cec3dd250895f6d3008735b2878487.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,0,除数是两位数的笔算除法(第五课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c344561f488445e1b3a7640c7662fb20/1544d0f371f1757aa0b1e9d10c512ea5.1280.720.false/1544d0f371f1757aa0b1e9d10c512ea5.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,0,除数是两位数的除法估算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a518a0f2f6e848b9832ebc716ed0c52b/a2276f2f6cbeee7563a9264ed0590f28.1280.720.false/a2276f2f6cbeee7563a9264ed0590f28.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,1,商不变的性质(第一课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/661df2d5801149a684e1da031b414ae1/f3288adb392bb10005cd69b9a7e54eef.1280.720.false/f3288adb392bb10005cd69b9a7e54eef.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,1,商不变的性质(第二课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ed7e6e6d56124af2a5577f45b1bd7e30/836fcdb11ce9b61d3bd49eae0c6776d3.1280.720.false/836fcdb11ce9b61d3bd49eae0c6776d3.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,2,常用的数量关系(第一课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/31a65db5ae8f431dbfa21c9db36a81ba/9c0de2f03fef056512f5a08266275702.1280.720.false/9c0de2f03fef056512f5a08266275702.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,2,常用的数量关系(第二课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f1ecdb9e05464e7193d80ebcc9f3fc10/f3a406755e86f29952fb06fe8908590d.1280.720.false/f3a406755e86f29952fb06fe8908590d.1280.720.m3u8
四年级,上册,5,北京版,段斌,5,2,除法的整理与复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/fa1f7fed3d8041439407b86c92c2631a/0c115d9af16bc9c5928672e01658f719.1280.720.false/0c115d9af16bc9c5928672e01658f719.1280.720.m3u8
四年级,上册,5,北京版,段斌,6,0,用计算器探索规律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5dc486cfdc024f919adeb7b4a85b3ac9/a3a947973b7062c99ed53dd5374231ee.1280.720.false/a3a947973b7062c99ed53dd5374231ee.1280.720.m3u8
四年级,上册,5,北京版,段斌,7,0,条形统计图(第一课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0797f04a73984ba9a06ff7afd30c7415/4d9e0b0ce902eb4f03b664fdec59d178.1280.720.false/4d9e0b0ce902eb4f03b664fdec59d178.1280.720.m3u8
四年级,上册,5,北京版,段斌,7,0,条形统计图(第二课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5de43029e1f1445e8c48b34488dc4012/9955604e7adf0837f7d847562a1d8ce3.1280.720.false/9955604e7adf0837f7d847562a1d8ce3.1280.720.m3u8
四年级,上册,5,北京版,段斌,8,0,可能性,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/51192d2c88cd41668be9d293491f7893/feb27d4beb0867aced2223030b56445f.1280.720.false/feb27d4beb0867aced2223030b56445f.1280.720.m3u8
四年级,上册,5,北京版,段斌,9,0,数学百花园——重叠问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/37b02a7283c146b48fc215652e2ae16b/594933e5ec81f61e5016b51d79694272.1280.720.false/594933e5ec81f61e5016b51d79694272.1280.720.m3u8
四年级,上册,5,北京版,段斌,9,1,数学百花园——方阵问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a687f1680acd4636ace7d42af15a2933/305d7486fcd4c5c0ef5b9949e994831d.1280.720.false/305d7486fcd4c5c0ef5b9949e994831d.1280.720.m3u8
四年级,上册,5,北京版,段斌,9,2,数学百花园——编码,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e8b36f6dc3714627b70cf74077826276/acadafe070d046492d7aa84c7f458c95.1280.720.false/acadafe070d046492d7aa84c7f458c95.1280.720.m3u8
四年级,下册,5,北京版,段斌,0,0,小数的意义(一),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d35823ac4772403fa8ff8e47f6de52ce/b0b7a7cc716960d9cf45e88ea2496da1.852.480.false/b0b7a7cc716960d9cf45e88ea2496da1.852.480.m3u8
四年级,下册,5,北京版,段斌,0,0,小数的意义(二),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c0732088f5c44c05b09ec2b7eaa1790e/eeba60d47d76d5ad0418a393fee1b995.852.480.false/eeba60d47d76d5ad0418a393fee1b995.852.480.m3u8
四年级,下册,5,北京版,段斌,0,0,小数性质（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2a98917d22264db1bd376b8c206a9f39/013adebc4e1cccaa98ae3cdb3853ce93.852.480.false/013adebc4e1cccaa98ae3cdb3853ce93.852.480.m3u8
四年级,下册,5,北京版,段斌,0,0,小数性质（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bdca7795e2494a3e8c6442807bb0d8dd/d0b3a0d0056cbdefccc782efc70c87f5.852.480.false/d0b3a0d0056cbdefccc782efc70c87f5.852.480.m3u8
四年级,下册,5,北京版,段斌,0,1,小数大小比较,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/51dad994bb584aa1a5e214aaa8bf2cf3/2c3fef922bf003e275969235c1c77377.852.480.false/2c3fef922bf003e275969235c1c77377.852.480.m3u8
四年级,下册,5,北京版,段斌,0,1,探索小数点移动引起小数大小变化的规律(一),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/efc04fbd2a7b41b09fcd9d258b230473/b5fd782b463ae81883ec49f2f2424c2b.852.480.false/b5fd782b463ae81883ec49f2f2424c2b.852.480.m3u8
四年级,下册,5,北京版,段斌,0,1,探索小数点移动引起小数大小变化的规律（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d41b6d0f7ea14904858e8d119a503280/548d11a976c9feaffa45603d27dd43d8.852.480.false/548d11a976c9feaffa45603d27dd43d8.852.480.m3u8
四年级,下册,5,北京版,段斌,0,2,小数的改写,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2ed30177f14c4b6780c4e77169689c31/a47ee39a0baffd607d35b6e85fd52356.852.480.false/a47ee39a0baffd607d35b6e85fd52356.852.480.m3u8
四年级,下册,5,北京版,段斌,0,2,四舍五入取小数的近似值,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/32628af9723b4e83b50138249574cf0a/ba8ddfdc74d40eab1c74a97f7de5dbe6.852.480.false/ba8ddfdc74d40eab1c74a97f7de5dbe6.852.480.m3u8
四年级,下册,5,北京版,段斌,0,2,小数的整理与复习（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/eed321bd25064053830bffb510ed2035/12b122fcedb3c1e8d21050af0fe2cd11.852.480.false/12b122fcedb3c1e8d21050af0fe2cd11.852.480.m3u8
四年级,下册,5,北京版,段斌,0,2,小数的整理与复习（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9a57477292874e4db682487a782835a8/a1c79692ecb84bd6583d583acc1016c8.852.480.false/a1c79692ecb84bd6583d583acc1016c8.852.480.m3u8
四年级,下册,5,北京版,段斌,1,0,小数加减法（第一课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/54907a1c45a84c97b1a39bca1f1597be/01e72f1983ced8a7fd2103da91f5451f.852.480.false/01e72f1983ced8a7fd2103da91f5451f.852.480.m3u8
四年级,下册,5,北京版,段斌,1,0,小数加减法（第二课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7b2a9c803d334aaf9b96b4b40dff3b35/0b4a251b79ef253531a810f8d5a4f16a.852.480.false/0b4a251b79ef253531a810f8d5a4f16a.852.480.m3u8
四年级,下册,5,北京版,段斌,1,0,估算解决小数加减法实际问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/cd12a4b7d7154dafab4a16989325da98/11c5c618049e4da14ec769fb5d0ec5ef.852.480.false/11c5c618049e4da14ec769fb5d0ec5ef.852.480.m3u8
四年级,下册,5,北京版,段斌,1,1,小数加减混合运算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a65eca40c4e448c689170c5fa7dfe486/b0717ebe3aa75efa7eeae6809fa9e6b0.852.480.false/b0717ebe3aa75efa7eeae6809fa9e6b0.852.480.m3u8
四年级,下册,5,北京版,段斌,1,1,小数加减法整理与复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7e73b9ba9d12493da31281b8519e4861/d4ec2c06d00828d893612149e32bb05f.852.480.false/d4ec2c06d00828d893612149e32bb05f.852.480.m3u8
四年级,下册,5,北京版,段斌,2,0,认识平行与相交,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/79ebe3b317d74421b8634eafb650e997/431f9e93a87d6fd866995623f09ac07c.852.480.false/431f9e93a87d6fd866995623f09ac07c.852.480.m3u8
四年级,下册,5,北京版,段斌,2,0,画垂线,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0f27781b69c8430294dabba204ce9862/c00d13264ccbfdc66b2652a893e195c5.852.480.false/c00d13264ccbfdc66b2652a893e195c5.852.480.m3u8
四年级,下册,5,北京版,段斌,2,0,画平行线,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9d29104488544320843c0b9c1436c95a/0930cbca07162a9e9fcb3ba6499a932f.852.480.false/0930cbca07162a9e9fcb3ba6499a932f.852.480.m3u8
四年级,下册,5,北京版,段斌,3,0,平移（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1890225702294b54a44ddd888682ecae/1c19f8465314ea61ab4ce12b4cd23a95.852.480.false/1c19f8465314ea61ab4ce12b4cd23a95.852.480.m3u8
四年级,下册,5,北京版,段斌,3,0,平移（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5089e626e335456f8b2a94e6d349e01a/556f6b1b26fbcb3e4ddd9baa47a27451.852.480.false/556f6b1b26fbcb3e4ddd9baa47a27451.852.480.m3u8
四年级,下册,5,北京版,段斌,3,0,旋转 第一课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2dc707a48d3e460e9ad786b93285e4f0/b6caed7ca3bcebee2f1d615a1b34a193.852.480.false/b6caed7ca3bcebee2f1d615a1b34a193.852.480.m3u8
四年级,下册,5,北京版,段斌,3,0,旋转 第二课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/19e8672f17b14248a8c2c018fe9a7914/2025036f8113a0e93d7e0d74eaa8b51b.852.480.false/2025036f8113a0e93d7e0d74eaa8b51b.852.480.m3u8
四年级,下册,5,北京版,段斌,3,1,轴对称图形 第一课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/3256019ba32e450f998001e5af669099/bdf079ac73ceff753a5d7b9d6843173d.852.480.false/bdf079ac73ceff753a5d7b9d6843173d.852.480.m3u8
四年级,下册,5,北京版,段斌,3,1,轴对称图形 第二课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f2d1ed189bdd420382666acbaea6a605/11a51c0ea445e124460a7cd5dee72be8.852.480.false/11a51c0ea445e124460a7cd5dee72be8.852.480.m3u8
四年级,下册,5,北京版,段斌,3,2,观察物体（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0b7a845f25464314af35c1de909c05e6/149cca109e9ba54acdaaa0a548dbe707.852.480.false/149cca109e9ba54acdaaa0a548dbe707.852.480.m3u8
四年级,下册,5,北京版,段斌,3,2,观察物体（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/cbd61adea98f430c859c488ca2afc7b9/f7dc9b760ff869f61ba0a3e89c1dae0c.852.480.false/f7dc9b760ff869f61ba0a3e89c1dae0c.852.480.m3u8
四年级,下册,5,北京版,段斌,3,3,图形欣赏,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/14fb29e177c7462f9e20ddb4ffe05663/d59856b1a4f9245f3f6bd3cbcb74254a.852.480.false/d59856b1a4f9245f3f6bd3cbcb74254a.852.480.m3u8
四年级,下册,5,北京版,段斌,3,3,图形变换整理与复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b4d797b5dd1d42b5b9a82df0ecadd7d6/ce450675b77ce6837b75fa80769b1d11.852.480.false/ce450675b77ce6837b75fa80769b1d11.852.480.m3u8
四年级,下册,5,北京版,段斌,3,4,设计和装饰《数学小报》（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7232020e6c614f18af1ba97964c3a893/cbd8a34cef9e9a28555757e62b07d3ee.852.480.false/cbd8a34cef9e9a28555757e62b07d3ee.852.480.m3u8
四年级,下册,5,北京版,段斌,3,4,设计和装饰《数学小报》（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ce4350ab4c374112a28a5d2f9845009a/6b37d1f17b2979110e8e99257e477f05.852.480.false/6b37d1f17b2979110e8e99257e477f05.852.480.m3u8
四年级,下册,5,北京版,段斌,4,0,相遇问题（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/3b87b2afab834958988a69baca9786e6/df1486d212641321212b16c60b6b5573.852.480.false/df1486d212641321212b16c60b6b5573.852.480.m3u8
四年级,下册,5,北京版,段斌,4,0,相遇问题（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/90f43f47ef794d0db47ea4daa8b323a3/d292691076e4e31f9cfed472ee8b2352.852.480.false/d292691076e4e31f9cfed472ee8b2352.852.480.m3u8
四年级,下册,5,北京版,段斌,4,1,植树问题（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0ee2eb876ee945d5a774d32b6bf49abc/797299924303c615c6bd3c0b73db1ca9.852.480.false/797299924303c615c6bd3c0b73db1ca9.852.480.m3u8
四年级,下册,5,北京版,段斌,4,1,植树问题（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/24afb90845c1470a8fcecbd4a6d11a11/0c129ce6acbc4959565a55137bd5bb34.852.480.false/0c129ce6acbc4959565a55137bd5bb34.852.480.m3u8
四年级,下册,5,北京版,段斌,4,1,植树问题（三）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/11d268f176e3485e88b2b7f946a616d0/1c85874e63c4b6c534752220a975fbf6.852.480.false/1c85874e63c4b6c534752220a975fbf6.852.480.m3u8
四年级,下册,5,北京版,段斌,4,1,解决问题 整理与复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5a43a802a5944a40b2fe4858b1e78772/a773ebc59e820cd8a0dc0e75eb8a0331.852.480.false/a773ebc59e820cd8a0dc0e75eb8a0331.852.480.m3u8
四年级,下册,5,北京版,段斌,4,2,“周末一日游”旅游计划 第一课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/05d1cfc86314482cb3dc13bbb7dcf6b3/6f930f0e16da0b5361c2510ba6d7adb6.852.480.false/6f930f0e16da0b5361c2510ba6d7adb6.852.480.m3u8
四年级,下册,5,北京版,段斌,4,2,“周末一日游”旅游计划 第二课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/187aa7546ab441a980fbac2af494d757/73e9d16fad2655e3b13a17b7caac3b97.852.480.false/73e9d16fad2655e3b13a17b7caac3b97.852.480.m3u8
四年级,下册,5,北京版,段斌,5,0,生活中的负数 第一课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a7b78746008a4080b10a4d874bad8f6b/c361a4c16b507890d4269b258cbbe82d.852.480.false/c361a4c16b507890d4269b258cbbe82d.852.480.m3u8
四年级,下册,5,北京版,段斌,5,0,生活中的负数 第二课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e61d62a029ad45debb85d58fdd665e02/a1c856de73105b589292d512ad43a08f.852.480.false/a1c856de73105b589292d512ad43a08f.852.480.m3u8
四年级,下册,5,北京版,段斌,5,0,生活中的负数 第三课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d723ed33fbc74c58802728cac15d2f0a/57c30adf12582e24aae5ddfe96c053ec.852.480.false/57c30adf12582e24aae5ddfe96c053ec.852.480.m3u8
四年级,下册,5,北京版,段斌,6,0,认识统计表,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/367d993ff7c74871bb2688063dcf0da8/4b1b0430f1e1474d0f447fa7981eb835.852.480.false/4b1b0430f1e1474d0f447fa7981eb835.852.480.m3u8
四年级,下册,5,北京版,段斌,6,1,平均数 第一课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1ce80c95ea5640cc8169718040c2b8b6/be3fb17c8ba4e496404f571548b5c925.852.480.false/be3fb17c8ba4e496404f571548b5c925.852.480.m3u8
四年级,下册,5,北京版,段斌,6,1,平均数 第二课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/cc401022e72840bcaf5f6c86b8f35366/a438e661bb0b9916cd4cc7082a3f0031.852.480.false/a438e661bb0b9916cd4cc7082a3f0031.852.480.m3u8
四年级,下册,5,北京版,段斌,6,1,平均数 第三课时,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e2bfbf1a318748b8852dbdad3a83a4b1/8d43436bb0a66ad179cd9878c9cf5f92.852.480.false/8d43436bb0a66ad179cd9878c9cf5f92.852.480.m3u8
四年级,下册,5,北京版,段斌,7,0,乒乓球与盒子（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/8a7c8e00c0f44cb7addbf3fd56f30848/129734d4d2a612d728614f58f108e19d.852.480.false/129734d4d2a612d728614f58f108e19d.852.480.m3u8
四年级,下册,5,北京版,段斌,7,0,乒乓球与盒子（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/3da67b87099c436bbe89a6e10ab42f66/52b2cda80a013665f860935ef0981a1a.852.480.false/52b2cda80a013665f860935ef0981a1a.852.480.m3u8
四年级,下册,5,北京版,段斌,7,1,和差问题（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c1aece6e6f304ba09443c9761b717879/2ae01450280ab459162618f802088bac.852.480.false/2ae01450280ab459162618f802088bac.852.480.m3u8
四年级,下册,5,北京版,段斌,7,1,和差问题（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b685a2db312a41cb8e84365abc66d2db/d2f5bec87b5b3ca7b2024e73e78f8f9a.852.480.false/d2f5bec87b5b3ca7b2024e73e78f8f9a.852.480.m3u8
四年级,下册,5,北京版,段斌,8,0,总复习：小数的意义及运算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/084a00c4ec654833a5021ef61c107ec5/00e4c58c254d5c3b9d4612c39badde8b.852.480.false/00e4c58c254d5c3b9d4612c39badde8b.852.480.m3u8
四年级,下册,5,北京版,段斌,8,1,总复习：图形与几何,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1ba876309c25443da94c73596e776fc2/ce99c90ca358695feee8934b6755994b.852.480.false/ce99c90ca358695feee8934b6755994b.852.480.m3u8
四年级,下册,5,北京版,段斌,8,2,总复习：解决问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/cdf25fc6f3b1420c9b59caf4cb978617/665844c45b828e19147e2cf41982516e.852.480.false/665844c45b828e19147e2cf41982516e.852.480.m3u8
四年级,下册,5,北京版,段斌,8,3,总复习：负数的认识,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f35e84972909450bb29d63c630ec31e8/c97db747bda4ab5e06f4a1ac33162831.852.480.false/c97db747bda4ab5e06f4a1ac33162831.852.480.m3u8
四年级,下册,5,北京版,段斌,8,4,总复习：统计,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c6745ccd3aa041979d27c9c1e3846439/00254ec42ed12343a833a800745bb955.852.480.false/00254ec42ed12343a833a800745bb955.852.480.m3u8
四年级,下册,5,北师大版,段斌,0,-1,小数的意义（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e1977c53f111eb96b8fa20200c3759/3403be4babed237792442234770cff4a.856.480.false/3403be4babed237792442234770cff4a.856.480.m3u8
四年级,下册,5,北师大版,段斌,0,-1,小数的意义（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e1993853f111eb96b8fa20200c3759/c24676b6afade5f95415165d4f023746.856.480.false/c24676b6afade5f95415165d4f023746.856.480.m3u8
四年级,下册,5,北师大版,段斌,0,-1,小数的意义（三）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e1980d53f111eb96b8fa20200c3759/adff97d8dc153e7282f7f8d4efd493b3.856.480.false/adff97d8dc153e7282f7f8d4efd493b3.856.480.m3u8
四年级,下册,5,北师大版,段斌,0,-1,比大小,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e198a453f111eb96b8fa20200c3759/1f58b55f4ca0733c628a242e52da5617.856.480.false/1f58b55f4ca0733c628a242e52da5617.856.480.m3u8
四年级,下册,5,北师大版,段斌,0,-1,买菜（小数的不进位加法和不退位减法）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7aad8d05e80d4d1e8fa97a1919ca8e95/5e2ffb056154e81c05c6d01f4e4f28c2.1280.720.false/5e2ffb056154e81c05c6d01f4e4f28c2.1280.720.m3u8
四年级,下册,5,北师大版,段斌,0,-1,比身高（小数的进位加法和退位减法）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d2ed505d95ec40eeb067e9576dcf78e4/7a4be6fd62329da5310694d7f34a68fc.1280.720.false/7a4be6fd62329da5310694d7f34a68fc.1280.720.m3u8
四年级,下册,5,北师大版,段斌,0,-1,歌手大赛,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e1645453f111eb96b8fa20200c3759/917f9d341c5801ccb9dc7451957f534f.1280.720.false/917f9d341c5801ccb9dc7451957f534f.1280.720.m3u8
四年级,下册,5,北师大版,段斌,0,-1,练习一,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e164eb53f111eb96b8fa20200c3759/39cfbc08e832a9fed194b87babfe65ff.1280.720.false/39cfbc08e832a9fed194b87babfe65ff.1280.720.m3u8
四年级,下册,5,北师大版,段斌,1,-1,图形分类,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0fcde53f111eb96b8fa20200c3759/1b3cab2081db7da466e011b872c51ea0.1280.720.false/1b3cab2081db7da466e011b872c51ea0.1280.720.m3u8
四年级,下册,5,北师大版,段斌,1,-1,三角形内角和（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0fe9453f111eb96b8fa20200c3759/a2e308e8c877451cd3157dd2520f29c8.1280.720.false/a2e308e8c877451cd3157dd2520f29c8.1280.720.m3u8
四年级,下册,5,北师大版,段斌,1,-1,三角形内角和（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0fd7353f111eb96b8fa20200c3759/b5b9a8c148dc4b64a8129180606d4a44.1280.720.false/b5b9a8c148dc4b64a8129180606d4a44.1280.720.m3u8
四年级,下册,5,北师大版,段斌,1,-1,三角形分类,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0fe0453f111eb96b8fa20200c3759/799b53ee7554ad9aad4321d7a472a61f.1280.720.false/799b53ee7554ad9aad4321d7a472a61f.1280.720.m3u8
四年级,下册,5,北师大版,段斌,1,-1,三角形边的关系,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0c43453f111eb96b8fa20200c3759/0ed63b161bd7c244350810cd70f2e797.1280.720.false/0ed63b161bd7c244350810cd70f2e797.1280.720.m3u8
四年级,下册,5,北师大版,段斌,1,-1,四边形分类,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0c56353f111eb96b8fa20200c3759/bf3a9d097e19f675b8ccfe9d3a3f7b6c.1280.720.false/bf3a9d097e19f675b8ccfe9d3a3f7b6c.1280.720.m3u8
四年级,下册,5,北师大版,段斌,1,-1,练习二,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e06fb253f111eb96b8fa20200c3759/f5a2c97583cf12989379e278a06f9a08.1280.720.false/f5a2c97583cf12989379e278a06f9a08.1280.720.m3u8
四年级,下册,5,北师大版,段斌,2,-1,买文具,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0709d53f111eb96b8fa20200c3759/b259780afe13ff449bd3332a963c1c88.1280.720.false/b259780afe13ff449bd3332a963c1c88.1280.720.m3u8
四年级,下册,5,北师大版,段斌,2,-1,小数点搬家（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0270f53f111eb96b8fa20200c3759/f177afcfb3fb1f9b49b461a3593f6060.1280.720.false/f177afcfb3fb1f9b49b461a3593f6060.1280.720.m3u8
四年级,下册,5,北师大版,段斌,2,-1,小数点搬家（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e027a453f111eb96b8fa20200c3759/45e05dcf72d45254c29f76f42a369cfd.1280.720.false/45e05dcf72d45254c29f76f42a369cfd.1280.720.m3u8
四年级,下册,5,北师大版,段斌,2,-1,街心广场,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0255e53f111eb96b8fa20200c3759/80702144c2bc3c3c00eb19429786428d.1280.720.false/80702144c2bc3c3c00eb19429786428d.1280.720.m3u8
四年级,下册,5,北师大版,段斌,2,-1,包装,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30e0267353f111eb96b8fa20200c3759/ef3ed48e8bbe9b447e88b17a15bd217b.1280.720.false/ef3ed48e8bbe9b447e88b17a15bd217b.1280.720.m3u8
四年级,下册,5,北师大版,段斌,2,-1,蚕丝,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30dfdeca53f111eb96b8fa20200c3759/ba1bc1af20ad4584532436906f43876a.1280.720.false/ba1bc1af20ad4584532436906f43876a.1280.720.m3u8
四年级,下册,5,北师大版,段斌,2,-1,手拉手,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30dfde3753f111eb96b8fa20200c3759/f8b62b6230184e0c4dfe1f94a53a9017.1280.720.false/f8b62b6230184e0c4dfe1f94a53a9017.1280.720.m3u8
